1950:2.09542;56.120000,32.190000,0.000000;56.920000,32.990000,1.570796;
1951:5.23854;56.920000,32.990000,1.570796;56.120000,32.190000,0.000000;
1952:2.09542;56.920000,32.990000,-1.570796;56.120000,32.190000,3.141593;
1953:5.23854;56.920000,32.990000,1.570796;57.720000,32.190000,3.141593;
1954:2.09542;56.920000,32.990000,-1.570796;57.720000,32.190000,0.000000;
1955:5.23854;57.720000,32.190000,0.000000;56.920000,32.990000,-1.570796;
1956:2.09542;57.720000,32.190000,3.141593;56.920000,32.990000,1.570796;
1957:1.90817;52.150000,37.100000,1.570796;51.550000,37.700000,3.141593;
1958:1.90817;51.550000,37.700000,0.000000;52.150000,37.100000,-1.570796;
1959:4.77044;52.750000,3.700000,0.000000;52.150000,3.100000,1.570796;
1960:1.90817;52.750000,3.700000,3.141593;52.150000,3.100000,-1.570796;
1961:4.77044;52.150000,3.100000,-1.570796;52.750000,3.700000,3.141593;
1962:1.90817;52.150000,3.100000,1.570796;52.750000,3.700000,0.000000;
1963:4.77044;52.150000,3.100000,-1.570796;51.550000,3.700000,0.000000;
1964:1.90817;52.150000,3.100000,1.570796;51.550000,3.700000,3.141593;
1965:4.77044;51.550000,3.700000,3.141593;52.150000,3.100000,1.570796;
1966:1.90817;51.550000,3.700000,0.000000;52.150000,3.100000,-1.570796;
1967:4.77044;51.550000,2.000000,3.141593;52.150000,2.600000,-1.570796;
1968:1.90817;51.550000,2.000000,0.000000;52.150000,2.600000,1.570796;
1969:4.77044;52.150000,2.600000,1.570796;51.550000,2.000000,0.000000;
1970:1.90817;52.150000,2.600000,-1.570796;51.550000,2.000000,3.141593;
1971:4.77044;52.150000,2.600000,1.570796;52.750000,2.000000,3.141593;
1972:1.90817;52.150000,2.600000,-1.570796;52.750000,2.000000,0.000000;
1973:4.77044;52.750000,2.000000,0.000000;52.150000,2.600000,-1.570796;
1974:1.90817;52.750000,2.000000,3.141593;52.150000,2.600000,1.570796;
1975:4.77044;22.298000,3.700000,0.000000;21.698000,3.100000,1.570796;
1976:1.90817;22.298000,3.700000,3.141593;21.698000,3.100000,-1.570796;
1977:4.77044;21.698000,3.100000,-1.570796;22.298000,3.700000,3.141593;
1978:1.90817;21.698000,3.100000,1.570796;22.298000,3.700000,0.000000;
1979:4.77044;21.698000,3.100000,-1.570796;21.098000,3.700000,0.000000;
1980:1.90817;21.698000,3.100000,1.570796;21.098000,3.700000,3.141593;
1981:4.77044;21.098000,3.700000,3.141593;21.698000,3.100000,1.570796;
1982:1.90817;21.098000,3.700000,0.000000;21.698000,3.100000,-1.570796;
1983:4.77044;25.400000,2.600000,1.570796;26.000000,2.000000,3.141593;
1984:1.90817;25.400000,2.600000,-1.570796;26.000000,2.000000,0.000000;
1985:4.77044;26.000000,2.000000,0.000000;25.400000,2.600000,-1.570796;
1986:1.90817;26.000000,2.000000,3.141593;25.400000,2.600000,1.570796;
1987:4.77044;24.800000,2.000000,3.141593;25.400000,2.600000,-1.570796;
1988:1.90817;24.800000,2.000000,0.000000;25.400000,2.600000,1.570796;
1989:4.77044;25.400000,2.600000,1.570796;24.800000,2.000000,0.000000;
1990:1.90817;25.400000,2.600000,-1.570796;24.800000,2.000000,3.141593;
1991:1.90817;6.448000,2.600000,-1.570796;7.048000,2.000000,0.000000;
1992:1.90817;7.048000,2.000000,3.141593;6.448000,2.600000,1.570796;
1993:1.90817;5.848000,2.000000,0.000000;6.448000,2.600000,1.570796;
1994:1.90817;6.448000,2.600000,-1.570796;5.848000,2.000000,3.141593;
1995:4.77044;52.150000,21.600000,1.570796;52.750000,21.000000,3.141593;
1996:1.90817;52.150000,21.600000,-1.570796;52.750000,21.000000,0.000000;
1997:4.77044;52.750000,21.000000,0.000000;52.150000,21.600000,-1.570796;
1998:1.90817;52.750000,21.000000,3.141593;52.150000,21.600000,1.570796;
1999:4.77044;51.550000,21.000000,3.141593;52.150000,21.600000,-1.570796;
2000:1.90817;51.550000,21.000000,0.000000;52.150000,21.600000,1.570796;
2001:4.77044;52.150000,21.600000,1.570796;51.550000,21.000000,0.000000;
2002:1.90817;52.150000,21.600000,-1.570796;51.550000,21.000000,3.141593;
2003:4.77044;52.150000,19.500000,-1.570796;51.550000,20.100000,0.000000;
2004:1.90817;52.150000,19.500000,1.570796;51.550000,20.100000,3.141593;
2005:4.77044;51.550000,20.100000,3.141593;52.150000,19.500000,1.570796;
2006:1.90817;51.550000,20.100000,0.000000;52.150000,19.500000,-1.570796;
2007:4.77044;52.150000,20.400000,-1.570796;51.550000,21.000000,0.000000;
2008:1.90817;52.150000,20.400000,1.570796;51.550000,21.000000,3.141593;
2009:4.77044;51.550000,21.000000,3.141593;52.150000,20.400000,1.570796;
2010:1.90817;51.550000,21.000000,0.000000;52.150000,20.400000,-1.570796;
2011:4.77044;52.750000,21.000000,0.000000;52.150000,20.400000,1.570796;
2012:1.90817;52.750000,21.000000,3.141593;52.150000,20.400000,-1.570796;
2013:4.77044;52.150000,20.400000,-1.570796;52.750000,21.000000,3.141593;
2014:1.90817;52.150000,20.400000,1.570796;52.750000,21.000000,0.000000;
2015:4.77044;54.628000,20.400000,-1.570796;54.028000,21.000000,0.000000;
2016:1.90817;54.628000,20.400000,1.570796;54.028000,21.000000,3.141593;
2017:4.77044;54.028000,21.000000,3.141593;54.628000,20.400000,1.570796;
2018:1.90817;54.028000,21.000000,0.000000;54.628000,20.400000,-1.570796;
2019:4.77044;55.228000,21.000000,0.000000;54.628000,20.400000,1.570796;
2020:1.90817;55.228000,21.000000,3.141593;54.628000,20.400000,-1.570796;
2021:4.77044;54.628000,20.400000,-1.570796;55.228000,21.000000,3.141593;
2022:1.90817;54.628000,20.400000,1.570796;55.228000,21.000000,0.000000;
2023:1.90817;21.228000,21.600000,-1.570796;20.628000,21.000000,3.141593;
2024:4.77044;20.628000,21.000000,3.141593;21.228000,21.600000,-1.570796;
2025:1.90817;21.228000,21.600000,-1.570796;21.828000,21.000000,0.000000;
2026:4.77044;21.828000,21.000000,0.000000;21.228000,21.600000,-1.570796;
2027:1.90817;22.238000,21.600000,-1.570796;21.638000,21.000000,3.141593;
2028:4.77044;21.638000,21.000000,3.141593;22.238000,21.600000,-1.570796;
2029:1.90817;22.238000,21.600000,-1.570796;22.838000,21.000000,0.000000;
2030:4.77044;22.838000,21.000000,0.000000;22.238000,21.600000,-1.570796;
2031:1.90817;24.958000,21.600000,-1.570796;24.358000,21.000000,3.141593;
2032:4.77044;24.358000,21.000000,3.141593;24.958000,21.600000,-1.570796;
2033:1.90817;24.958000,21.600000,-1.570796;25.558000,21.000000,0.000000;
2034:4.77044;25.558000,21.000000,0.000000;24.958000,21.600000,-1.570796;
2035:1.90817;26.078000,21.600000,-1.570796;25.478000,21.000000,3.141593;
2036:4.77044;25.478000,21.000000,3.141593;26.078000,21.600000,-1.570796;
2037:1.90817;26.078000,21.600000,-1.570796;26.678000,21.000000,0.000000;
2038:4.77044;26.678000,21.000000,0.000000;26.078000,21.600000,-1.570796;
2039:1.90817;27.148000,21.600000,-1.570796;26.548000,21.000000,3.141593;
2040:4.77044;26.548000,21.000000,3.141593;27.148000,21.600000,-1.570796;
2041:1.90817;27.148000,21.600000,-1.570796;27.748000,21.000000,0.000000;
2042:4.77044;27.748000,21.000000,0.000000;27.148000,21.600000,-1.570796;
2043:1.90817;28.228000,21.600000,-1.570796;27.628000,21.000000,3.141593;
2044:4.77044;27.628000,21.000000,3.141593;28.228000,21.600000,-1.570796;
2045:1.90817;28.228000,21.600000,-1.570796;28.828000,21.000000,0.000000;
2046:4.77044;28.828000,21.000000,0.000000;28.228000,21.600000,-1.570796;
2047:1.90817;29.258000,21.600000,-1.570796;28.658000,21.000000,3.141593;
2048:4.77044;28.658000,21.000000,3.141593;29.258000,21.600000,-1.570796;
2049:1.90817;29.258000,21.600000,-1.570796;29.858000,21.000000,0.000000;
2050:4.77044;29.858000,21.000000,0.000000;29.258000,21.600000,-1.570796;
2051:1.90817;30.278000,21.600000,-1.570796;29.678000,21.000000,3.141593;
2052:4.77044;29.678000,21.000000,3.141593;30.278000,21.600000,-1.570796;
2053:1.90817;30.278000,21.600000,-1.570796;30.878000,21.000000,0.000000;
2054:4.77044;30.878000,21.000000,0.000000;30.278000,21.600000,-1.570796;
2055:1.90817;31.388000,21.600000,-1.570796;30.788000,21.000000,3.141593;
2056:4.77044;30.788000,21.000000,3.141593;31.388000,21.600000,-1.570796;
2057:1.90817;31.388000,21.600000,-1.570796;31.988000,21.000000,0.000000;
2058:4.77044;31.988000,21.000000,0.000000;31.388000,21.600000,-1.570796;
2059:1.90817;32.378000,21.600000,-1.570796;31.778000,21.000000,3.141593;
2060:4.77044;31.778000,21.000000,3.141593;32.378000,21.600000,-1.570796;
2061:1.90817;32.378000,21.600000,-1.570796;32.978000,21.000000,0.000000;
2062:4.77044;32.978000,21.000000,0.000000;32.378000,21.600000,-1.570796;
2063:1.90817;33.568000,21.600000,-1.570796;32.968000,21.000000,3.141593;
2064:4.77044;32.968000,21.000000,3.141593;33.568000,21.600000,-1.570796;
2065:1.90817;33.568000,21.600000,-1.570796;34.168000,21.000000,0.000000;
2066:4.77044;34.168000,21.000000,0.000000;33.568000,21.600000,-1.570796;
2067:1.90817;36.416000,21.600000,-1.570796;35.816000,21.000000,3.141593;
2068:4.77044;35.816000,21.000000,3.141593;36.416000,21.600000,-1.570796;
2069:1.90817;36.416000,21.600000,-1.570796;37.016000,21.000000,0.000000;
2070:4.77044;37.016000,21.000000,0.000000;36.416000,21.600000,-1.570796;
2071:1.90817;37.448000,21.600000,-1.570796;36.848000,21.000000,3.141593;
2072:4.77044;36.848000,21.000000,3.141593;37.448000,21.600000,-1.570796;
2073:1.90817;37.448000,21.600000,-1.570796;38.048000,21.000000,0.000000;
2074:4.77044;38.048000,21.000000,0.000000;37.448000,21.600000,-1.570796;
2075:1.90817;40.118000,21.600000,-1.570796;39.518000,21.000000,3.141593;
2076:4.77044;39.518000,21.000000,3.141593;40.118000,21.600000,-1.570796;
2077:1.90817;40.118000,21.600000,-1.570796;40.718000,21.000000,0.000000;
2078:4.77044;40.718000,21.000000,0.000000;40.118000,21.600000,-1.570796;
2079:1.90817;41.238000,21.600000,-1.570796;40.638000,21.000000,3.141593;
2080:4.77044;40.638000,21.000000,3.141593;41.238000,21.600000,-1.570796;
2081:1.90817;41.238000,21.600000,-1.570796;41.838000,21.000000,0.000000;
2082:4.77044;41.838000,21.000000,0.000000;41.238000,21.600000,-1.570796;
2083:1.90817;42.268000,21.600000,-1.570796;41.668000,21.000000,3.141593;
2084:4.77044;41.668000,21.000000,3.141593;42.268000,21.600000,-1.570796;
2085:1.90817;42.268000,21.600000,-1.570796;42.868000,21.000000,0.000000;
2086:4.77044;42.868000,21.000000,0.000000;42.268000,21.600000,-1.570796;
2087:1.90817;43.358000,21.600000,-1.570796;42.758000,21.000000,3.141593;
2088:4.77044;42.758000,21.000000,3.141593;43.358000,21.600000,-1.570796;
2089:1.90817;43.358000,21.600000,-1.570796;43.958000,21.000000,0.000000;
2090:4.77044;43.958000,21.000000,0.000000;43.358000,21.600000,-1.570796;
2091:1.90817;44.428000,21.600000,-1.570796;43.828000,21.000000,3.141593;
2092:4.77044;43.828000,21.000000,3.141593;44.428000,21.600000,-1.570796;
2093:1.90817;44.428000,21.600000,-1.570796;45.028000,21.000000,0.000000;
2094:4.77044;45.028000,21.000000,0.000000;44.428000,21.600000,-1.570796;
2095:1.90817;45.548000,21.600000,-1.570796;44.948000,21.000000,3.141593;
2096:4.77044;44.948000,21.000000,3.141593;45.548000,21.600000,-1.570796;
2097:1.90817;45.548000,21.600000,-1.570796;46.148000,21.000000,0.000000;
2098:4.77044;46.148000,21.000000,0.000000;45.548000,21.600000,-1.570796;
2099:1.90817;46.608000,21.600000,-1.570796;46.008000,21.000000,3.141593;
2100:4.77044;46.008000,21.000000,3.141593;46.608000,21.600000,-1.570796;
2101:1.90817;46.608000,21.600000,-1.570796;47.208000,21.000000,0.000000;
2102:4.77044;47.208000,21.000000,0.000000;46.608000,21.600000,-1.570796;
2103:1.90817;47.688000,21.600000,-1.570796;47.088000,21.000000,3.141593;
2104:4.77044;47.088000,21.000000,3.141593;47.688000,21.600000,-1.570796;
2105:1.90817;47.688000,21.600000,-1.570796;48.288000,21.000000,0.000000;
2106:4.77044;48.288000,21.000000,0.000000;47.688000,21.600000,-1.570796;
2107:1.90817;48.768000,21.600000,-1.570796;48.168000,21.000000,3.141593;
2108:4.77044;48.168000,21.000000,3.141593;48.768000,21.600000,-1.570796;
2109:1.90817;48.768000,21.600000,-1.570796;49.368000,21.000000,0.000000;
2110:4.77044;49.368000,21.000000,0.000000;48.768000,21.600000,-1.570796;
2111:1.90817;56.240000,21.600000,-1.570796;55.640000,21.000000,3.141593;
2112:4.77044;55.640000,21.000000,3.141593;56.240000,21.600000,-1.570796;
2113:1.90817;56.240000,21.600000,-1.570796;56.840000,21.000000,0.000000;
2114:4.77044;56.840000,21.000000,0.000000;56.240000,21.600000,-1.570796;
2115:1.90817;57.300000,21.600000,-1.570796;56.700000,21.000000,-3.141593;
2116:4.77044;56.700000,21.000000,-3.141593;57.300000,21.600000,-1.570796;
2117:1.90817;57.300000,21.600000,-1.570796;57.900000,21.000000,0.000000;
2118:4.77044;57.900000,21.000000,0.000000;57.300000,21.600000,-1.570796;
2119:1.90817;58.400000,21.600000,-1.570796;57.800000,21.000000,3.141593;
2120:4.77044;57.800000,21.000000,3.141593;58.400000,21.600000,-1.570796;
2121:1.90817;58.400000,21.600000,-1.570796;59.000000,21.000000,0.000000;
2122:4.77044;59.000000,21.000000,0.000000;58.400000,21.600000,-1.570796;
2123:1.90817;59.450000,21.600000,-1.570796;58.850000,21.000000,3.141593;
2124:4.77044;58.850000,21.000000,3.141593;59.450000,21.600000,-1.570796;
2125:1.90817;59.450000,21.600000,-1.570796;60.050000,21.000000,0.000000;
2126:4.77044;60.050000,21.000000,0.000000;59.450000,21.600000,-1.570796;
2127:1.90817;60.520000,21.600000,-1.570796;59.920000,21.000000,3.141593;
2128:4.77044;59.920000,21.000000,3.141593;60.520000,21.600000,-1.570796;
2129:1.90817;2.320000,19.500000,1.570796;2.920000,20.100000,0.000000;
2130:4.77044;2.920000,20.100000,0.000000;2.320000,19.500000,1.570796;
2131:1.90817;3.390000,19.500000,1.570796;2.790000,20.100000,3.141593;
2132:4.77044;2.790000,20.100000,3.141593;3.390000,19.500000,1.570796;
2133:1.90817;3.390000,19.500000,1.570796;3.990000,20.100000,0.000000;
2134:4.77044;3.990000,20.100000,0.000000;3.390000,19.500000,1.570796;
2135:1.90817;4.510000,19.500000,1.570796;3.910000,20.100000,3.141593;
2136:4.77044;3.910000,20.100000,3.141593;4.510000,19.500000,1.570796;
2137:1.90817;4.510000,19.500000,1.570796;5.110000,20.100000,0.000000;
2138:4.77044;5.110000,20.100000,0.000000;4.510000,19.500000,1.570796;
2139:1.90817;5.590000,19.500000,1.570796;4.990000,20.100000,3.141593;
2140:4.77044;4.990000,20.100000,3.141593;5.590000,19.500000,1.570796;
2141:1.90817;5.590000,19.500000,1.570796;6.190000,20.100000,0.000000;
2142:4.77044;6.190000,20.100000,0.000000;5.590000,19.500000,1.570796;
2143:1.90817;6.690000,19.500000,1.570796;6.090000,20.100000,3.141593;
2144:4.77044;6.090000,20.100000,3.141593;6.690000,19.500000,1.570796;
2145:1.90817;6.690000,19.500000,1.570796;7.290000,20.100000,0.000000;
2146:4.77044;7.290000,20.100000,0.000000;6.690000,19.500000,1.570796;
2147:1.90817;9.808000,19.500000,1.570796;9.208000,20.100000,3.141593;
2148:4.77044;9.208000,20.100000,3.141593;9.808000,19.500000,1.570796;
2149:1.90817;9.808000,19.500000,1.570796;10.408000,20.100000,0.000000;
2150:4.77044;10.408000,20.100000,0.000000;9.808000,19.500000,1.570796;
2151:1.90817;10.908000,19.500000,1.570796;10.308000,20.100000,3.141593;
2152:4.77044;10.308000,20.100000,3.141593;10.908000,19.500000,1.570796;
2153:1.90817;10.908000,19.500000,1.570796;11.508000,20.100000,0.000000;
2154:4.77044;11.508000,20.100000,0.000000;10.908000,19.500000,1.570796;
2155:1.90817;11.968000,19.500000,1.570796;11.368000,20.100000,3.141593;
2156:4.77044;11.368000,20.100000,3.141593;11.968000,19.500000,1.570796;
2157:1.90817;11.968000,19.500000,1.570796;12.568000,20.100000,0.000000;
2158:4.77044;12.568000,20.100000,0.000000;11.968000,19.500000,1.570796;
2159:1.90817;13.008000,19.500000,1.570796;12.408000,20.100000,3.141593;
2160:4.77044;12.408000,20.100000,3.141593;13.008000,19.500000,1.570796;
2161:1.90817;13.008000,19.500000,1.570796;13.608000,20.100000,0.000000;
2162:4.77044;13.608000,20.100000,0.000000;13.008000,19.500000,1.570796;
2163:1.90817;14.108000,19.500000,1.570796;13.508000,20.100000,3.141593;
2164:4.77044;13.508000,20.100000,3.141593;14.108000,19.500000,1.570796;
2165:1.68832;14.108000,19.500000,1.570796;14.588000,20.100000,0.000000;
2166:4.22079;14.588000,20.100000,0.000000;14.108000,19.500000,1.570796;
2167:1.90817;15.188000,19.500000,1.570796;14.588000,20.100000,3.141593;
2168:4.77044;14.588000,20.100000,3.141593;15.188000,19.500000,1.570796;
2169:1.90817;15.188000,19.500000,1.570796;15.788000,20.100000,0.000000;
2170:4.77044;15.788000,20.100000,0.000000;15.188000,19.500000,1.570796;
2171:1.90817;16.298000,19.500000,1.570796;15.698000,20.100000,3.141593;
2172:4.77044;15.698000,20.100000,3.141593;16.298000,19.500000,1.570796;
2173:1.90817;16.298000,19.500000,1.570796;16.898000,20.100000,0.000000;
2174:4.77044;16.898000,20.100000,0.000000;16.298000,19.500000,1.570796;
2175:1.90817;17.348000,19.500000,1.570796;16.748000,20.100000,3.141593;
2176:4.77044;16.748000,20.100000,3.141593;17.348000,19.500000,1.570796;
2177:1.90817;17.348000,19.500000,1.570796;17.948000,20.100000,0.000000;
2178:4.77044;17.948000,20.100000,0.000000;17.348000,19.500000,1.570796;
2179:1.90817;18.438000,19.500000,1.570796;17.838000,20.100000,3.141593;
2180:4.77044;17.838000,20.100000,3.141593;18.438000,19.500000,1.570796;
2181:1.90817;18.438000,19.500000,1.570796;19.038000,20.100000,0.000000;
2182:4.77044;19.038000,20.100000,0.000000;18.438000,19.500000,1.570796;
2183:1.90817;24.968000,19.500000,1.570796;24.368000,20.100000,3.141593;
2184:4.77044;24.368000,20.100000,3.141593;24.968000,19.500000,1.570796;
2185:1.90817;24.968000,19.500000,1.570796;25.568000,20.100000,0.000000;
2186:4.77044;25.568000,20.100000,0.000000;24.968000,19.500000,1.570796;
2187:1.90817;26.078000,19.500000,1.570796;25.478000,20.100000,3.141593;
2188:4.77044;25.478000,20.100000,3.141593;26.078000,19.500000,1.570796;
2189:1.90817;26.078000,19.500000,1.570796;26.678000,20.100000,0.000000;
2190:4.77044;26.678000,20.100000,0.000000;26.078000,19.500000,1.570796;
2191:1.90817;27.208000,19.500000,1.570796;26.608000,20.100000,3.141593;
2192:4.77044;26.608000,20.100000,3.141593;27.208000,19.500000,1.570796;
2193:1.90817;27.208000,19.500000,1.570796;27.808000,20.100000,0.000000;
2194:4.77044;27.808000,20.100000,0.000000;27.208000,19.500000,1.570796;
2195:1.90817;28.188000,19.500000,1.570796;27.588000,20.100000,3.141593;
2196:4.77044;27.588000,20.100000,3.141593;28.188000,19.500000,1.570796;
2197:1.90817;28.188000,19.500000,1.570796;28.788000,20.100000,0.000000;
2198:4.77044;28.788000,20.100000,0.000000;28.188000,19.500000,1.570796;
2199:1.90817;29.308000,19.500000,1.570796;28.708000,20.100000,3.141593;
2200:4.77044;28.708000,20.100000,3.141593;29.308000,19.500000,1.570796;
2201:1.90817;29.308000,19.500000,1.570796;29.908000,20.100000,0.000000;
2202:4.77044;29.908000,20.100000,0.000000;29.308000,19.500000,1.570796;
2203:1.90817;30.388000,19.500000,1.570796;29.788000,20.100000,3.141593;
2204:4.77044;29.788000,20.100000,3.141593;30.388000,19.500000,1.570796;
2205:1.90817;30.388000,19.500000,1.570796;30.988000,20.100000,0.000000;
2206:4.77044;30.988000,20.100000,0.000000;30.388000,19.500000,1.570796;
2207:1.90817;31.458000,19.500000,1.570796;30.858000,20.100000,3.141593;
2208:4.77044;30.858000,20.100000,3.141593;31.458000,19.500000,1.570796;
2209:1.90817;31.458000,19.500000,1.570796;32.058000,20.100000,0.000000;
2210:4.77044;32.058000,20.100000,0.000000;31.458000,19.500000,1.570796;
2211:1.90817;32.548000,19.500000,1.570796;31.948000,20.100000,3.141593;
2212:4.77044;31.948000,20.100000,3.141593;32.548000,19.500000,1.570796;
2213:1.90817;32.548000,19.500000,1.570796;33.148000,20.100000,0.000000;
2214:4.77044;33.148000,20.100000,0.000000;32.548000,19.500000,1.570796;
2215:1.90817;33.628000,19.500000,1.570796;33.028000,20.100000,3.141593;
2216:4.77044;33.028000,20.100000,3.141593;33.628000,19.500000,1.570796;
2217:1.90817;33.628000,19.500000,1.570796;34.228000,20.100000,0.000000;
2218:4.77044;34.228000,20.100000,0.000000;33.628000,19.500000,1.570796;
2219:1.90817;36.328000,19.500000,1.570796;35.728000,20.100000,3.141593;
2220:4.77044;35.728000,20.100000,3.141593;36.328000,19.500000,1.570796;
2221:1.90817;36.328000,19.500000,1.570796;36.928000,20.100000,0.000000;
2222:4.77044;36.928000,20.100000,0.000000;36.328000,19.500000,1.570796;
2223:1.90817;37.278000,19.500000,1.570796;36.678000,20.100000,3.141593;
2224:4.77044;36.678000,20.100000,3.141593;37.278000,19.500000,1.570796;
2225:1.90817;37.278000,19.500000,1.570796;37.878000,20.100000,0.000000;
2226:4.77044;37.878000,20.100000,0.000000;37.278000,19.500000,1.570796;
2227:1.90817;40.098000,19.500000,1.570796;39.498000,20.100000,3.141593;
2228:4.77044;39.498000,20.100000,3.141593;40.098000,19.500000,1.570796;
2229:1.90817;40.098000,19.500000,1.570796;40.698000,20.100000,0.000000;
2230:4.77044;40.698000,20.100000,0.000000;40.098000,19.500000,1.570796;
2231:1.90817;41.198000,19.500000,1.570796;40.598000,20.100000,3.141593;
2232:4.77044;40.598000,20.100000,3.141593;41.198000,19.500000,1.570796;
2233:1.90817;41.198000,19.500000,1.570796;41.798000,20.100000,0.000000;
2234:4.77044;41.798000,20.100000,0.000000;41.198000,19.500000,1.570796;
2235:1.90817;42.308000,19.500000,1.570796;41.708000,20.100000,3.141593;
2236:4.77044;41.708000,20.100000,3.141593;42.308000,19.500000,1.570796;
2237:1.90817;42.308000,19.500000,1.570796;42.908000,20.100000,0.000000;
2238:4.77044;42.908000,20.100000,0.000000;42.308000,19.500000,1.570796;
2239:1.90817;43.358000,19.500000,1.570796;42.758000,20.100000,3.141593;
2240:4.77044;42.758000,20.100000,3.141593;43.358000,19.500000,1.570796;
2241:1.90817;43.358000,19.500000,1.570796;43.958000,20.100000,0.000000;
2242:4.77044;43.958000,20.100000,0.000000;43.358000,19.500000,1.570796;
2243:1.90817;44.488000,19.500000,1.570796;43.888000,20.100000,3.141593;
2244:4.77044;43.888000,20.100000,3.141593;44.488000,19.500000,1.570796;
2245:1.90817;44.488000,19.500000,1.570796;45.088000,20.100000,0.000000;
2246:4.77044;45.088000,20.100000,0.000000;44.488000,19.500000,1.570796;
2247:1.90817;45.558000,19.500000,1.570796;44.958000,20.100000,3.141593;
2248:4.77044;44.958000,20.100000,3.141593;45.558000,19.500000,1.570796;
2249:1.90817;45.558000,19.500000,1.570796;46.158000,20.100000,0.000000;
2250:4.77044;46.158000,20.100000,0.000000;45.558000,19.500000,1.570796;
2251:1.90817;46.648000,19.500000,1.570796;46.048000,20.100000,3.141593;
2252:4.77044;46.048000,20.100000,3.141593;46.648000,19.500000,1.570796;
2253:1.90817;46.648000,19.500000,1.570796;47.248000,20.100000,0.000000;
2254:4.77044;47.248000,20.100000,0.000000;46.648000,19.500000,1.570796;
2255:1.90817;47.728000,19.500000,1.570796;47.128000,20.100000,3.141593;
2256:4.77044;47.128000,20.100000,3.141593;47.728000,19.500000,1.570796;
2257:1.90817;47.728000,19.500000,1.570796;48.328000,20.100000,0.000000;
2258:4.77044;48.328000,20.100000,0.000000;47.728000,19.500000,1.570796;
2259:1.90817;48.778000,19.500000,1.570796;48.178000,20.100000,3.141593;
2260:4.77044;48.178000,20.100000,3.141593;48.778000,19.500000,1.570796;
2261:1.90817;48.778000,19.500000,1.570796;49.378000,20.100000,0.000000;
2262:4.77044;49.378000,20.100000,0.000000;48.778000,19.500000,1.570796;
2263:1.90817;24.978000,4.300000,-1.570796;24.378000,3.700000,3.141593;
2264:4.77044;24.378000,3.700000,3.141593;24.978000,4.300000,-1.570796;
2265:1.90817;24.978000,4.300000,-1.570796;25.578000,3.700000,0.000000;
2266:4.77044;25.578000,3.700000,0.000000;24.978000,4.300000,-1.570796;
2267:1.90817;26.038000,4.300000,-1.570796;25.438000,3.700000,3.141593;
2268:4.77044;25.438000,3.700000,3.141593;26.038000,4.300000,-1.570796;
2269:1.90817;26.038000,4.300000,-1.570796;26.638000,3.700000,0.000000;
2270:4.77044;26.638000,3.700000,0.000000;26.038000,4.300000,-1.570796;
2271:1.90817;27.178000,4.300000,-1.570796;26.578000,3.700000,3.141593;
2272:4.77044;26.578000,3.700000,3.141593;27.178000,4.300000,-1.570796;
2273:1.90817;27.178000,4.300000,-1.570796;27.778000,3.700000,0.000000;
2274:4.77044;27.778000,3.700000,0.000000;27.178000,4.300000,-1.570796;
2275:1.90817;28.258000,4.300000,-1.570796;27.658000,3.700000,3.141593;
2276:4.77044;27.658000,3.700000,3.141593;28.258000,4.300000,-1.570796;
2277:1.90817;28.258000,4.300000,-1.570796;28.858000,3.700000,0.000000;
2278:4.77044;28.858000,3.700000,0.000000;28.258000,4.300000,-1.570796;
2279:1.90817;29.308000,4.300000,-1.570796;28.708000,3.700000,3.141593;
2280:4.77044;28.708000,3.700000,3.141593;29.308000,4.300000,-1.570796;
2281:1.90817;29.308000,4.300000,-1.570796;29.908000,3.700000,0.000000;
2282:4.77044;29.908000,3.700000,0.000000;29.308000,4.300000,-1.570796;
2283:1.90817;30.848000,4.300000,-1.570796;30.248000,3.700000,3.141593;
2284:4.77044;30.248000,3.700000,3.141593;30.848000,4.300000,-1.570796;
2285:1.90817;30.848000,4.300000,-1.570796;31.448000,3.700000,0.000000;
2286:4.77044;31.448000,3.700000,0.000000;30.848000,4.300000,-1.570796;
2287:1.90817;32.448000,4.300000,-1.570796;31.848000,3.700000,3.141593;
2288:4.77044;31.848000,3.700000,3.141593;32.448000,4.300000,-1.570796;
2289:1.90817;32.448000,4.300000,-1.570796;33.048000,3.700000,0.000000;
2290:4.77044;33.048000,3.700000,0.000000;32.448000,4.300000,-1.570796;
2291:1.90817;33.598000,4.300000,-1.570796;32.998000,3.700000,3.141593;
2292:4.77044;32.998000,3.700000,3.141593;33.598000,4.300000,-1.570796;
2293:1.90817;33.598000,4.300000,-1.570796;34.198000,3.700000,0.000000;
2294:4.77044;34.198000,3.700000,0.000000;33.598000,4.300000,-1.570796;
2295:1.90817;3.390000,4.300000,-1.570796;2.790000,3.700000,3.141593;
2296:4.77044;2.790000,3.700000,3.141593;3.390000,4.300000,-1.570796;
2297:1.90817;3.390000,4.300000,-1.570796;3.990000,3.700000,0.000000;
2298:4.77044;3.990000,3.700000,0.000000;3.390000,4.300000,-1.570796;
2299:1.90817;4.510000,4.300000,-1.570796;3.910000,3.700000,3.141593;
2300:4.77044;3.910000,3.700000,3.141593;4.510000,4.300000,-1.570796;
2301:1.90817;4.510000,4.300000,-1.570796;5.110000,3.700000,0.000000;
2302:4.77044;5.110000,3.700000,0.000000;4.510000,4.300000,-1.570796;
2303:1.90817;5.590000,4.300000,-1.570796;4.990000,3.700000,3.141593;
